Object_ID	Epoch	Mag	Filter	Survey
Mon-63	58389.4616551	18.750886917114258	g	ZTF
Mon-63	58390.482963	18.849769592285156	g	ZTF
Mon-63	58422.4607523	18.78600311279297	g	ZTF
Mon-63	58423.4453704	18.827228546142578	g	ZTF
Mon-63	58425.3978356	18.742555618286133	g	ZTF
Mon-63	58426.4441088	18.771224975585938	g	ZTF
Mon-63	58427.4293981	18.66652488708496	g	ZTF
Mon-63	58428.3368866	18.756031036376953	g	ZTF
Mon-63	58429.4571991	18.671733856201172	g	ZTF
Mon-63	58430.4348264	18.85835838317871	g	ZTF
Mon-63	58431.4416551	18.830936431884766	g	ZTF
Mon-63	58432.4400463	18.867206573486328	g	ZTF
Mon-63	58434.433912	18.77413558959961	g	ZTF
Mon-63	58437.4347685	18.777462005615234	g	ZTF
Mon-63	58438.4525116	18.77090072631836	g	ZTF
Mon-63	58440.4365394	18.642742156982422	g	ZTF
Mon-63	58441.4540625	18.764005661010742	g	ZTF
Mon-63	58443.4988426	18.81989288330078	g	ZTF
Mon-63	58450.4545486	18.689208984375	g	ZTF
Mon-63	58457.2778472	18.76122283935547	g	ZTF
Mon-63	58464.3316088	18.715364456176758	g	ZTF
Mon-63	58465.2485532	18.578895568847656	g	ZTF
Mon-63	58467.3987153	18.504377365112305	g	ZTF
Mon-63	58468.3982176	18.686973571777344	g	ZTF
Mon-63	58469.4867361	19.174238204956055	g	ZTF
Mon-63	58472.2359606	17.567047119140625	g	ZTF
Mon-63	58480.2864005	18.345497131347656	g	ZTF
Mon-63	58481.2823032	18.394001007080078	g	ZTF
Mon-63	58482.4842361	18.582965850830078	g	ZTF
Mon-63	58487.2143171	18.62966537475586	g	ZTF
Mon-63	58488.2348727	18.710811614990234	g	ZTF
Mon-63	58491.196331	18.227569580078125	g	ZTF
Mon-63	58492.2529167	18.456573486328125	g	ZTF
Mon-63	58493.2323958	18.749126434326172	g	ZTF
Mon-63	58495.2652083	18.819169998168945	g	ZTF
Mon-63	58505.2331019	18.876087188720703	g	ZTF
Mon-63	58507.2032407	18.620285034179688	g	ZTF
Mon-63	58508.2071412	18.63066864013672	g	ZTF
Mon-63	58509.213206	18.742069244384766	g	ZTF
Mon-63	58510.1967361	18.820329666137695	g	ZTF
Mon-63	58511.184919	18.651813507080078	g	ZTF
Mon-63	58514.2016898	18.761592864990234	g	ZTF
Mon-63	58522.1853819	18.701030731201172	g	ZTF
Mon-63	58523.2494444	18.672691345214844	g	ZTF
Mon-63	58524.2436227	18.715225219726562	g	ZTF
Mon-63	58534.1633796	18.41311264038086	g	ZTF
Mon-63	58539.2158681	18.647598266601562	g	ZTF
Mon-63	58540.1617014	18.606300354003906	g	ZTF
Mon-63	58562.1895718	18.81644630432129	g	ZTF
Mon-63	58567.166794	18.87796974182129	g	ZTF
Mon-63	58568.1780556	18.721284866333008	g	ZTF
Mon-63	58572.1503935	18.823036193847656	g	ZTF
Mon-63	58573.1670486	18.766006469726562	g	ZTF
Mon-63	58574.1665856	18.718021392822266	g	ZTF
Mon-63	58575.172581	18.631731033325195	g	ZTF
Mon-63	58581.185787	18.7753963470459	g	ZTF
Mon-63	58582.1517014	18.853897094726562	g	ZTF
Mon-63	58586.1511574	18.883712768554688	g	ZTF
Mon-63	58587.1866204	18.78985595703125	g	ZTF
Mon-63	58594.1957755	18.64872169494629	g	ZTF
Mon-63	58723.4826157	18.737308502197266	g	ZTF
Mon-63	58726.4829861	18.878074645996094	g	ZTF
Mon-63	58733.4860995	18.797290802001953	g	ZTF
Mon-63	58736.4948495	18.839344024658203	g	ZTF
Mon-63	58739.505787	18.847192764282227	g	ZTF
Mon-63	58750.4431713	18.757272720336914	g	ZTF
Mon-63	58756.4626273	18.738569259643555	g	ZTF
Mon-63	58759.477419	18.74917984008789	g	ZTF
Mon-63	58763.4626852	18.78778839111328	g	ZTF
Mon-63	58766.4773032	18.77106475830078	g	ZTF
Mon-63	58777.503588	18.680204391479492	g	ZTF
Mon-63	58784.4723264	18.832273483276367	g	ZTF
Mon-63	58787.4405787	18.81893539428711	g	ZTF
Mon-63	58790.5309028	18.756189346313477	g	ZTF
Mon-63	58793.5234144	18.701194763183594	g	ZTF
Mon-63	58796.2902431	18.712093353271484	g	ZTF
Mon-63	58805.4999074	18.698720932006836	g	ZTF
Mon-63	58806.4756481	18.449100494384766	g	ZTF
Mon-63	58811.4190972	18.770679473876953	g	ZTF
Mon-63	58820.2349884	18.598007202148438	g	ZTF
Mon-63	58846.2491667	18.85758399963379	g	ZTF
Mon-63	58853.4433449	18.834808349609375	g	ZTF
Mon-63	58867.2221991	18.716238021850586	g	ZTF
Mon-63	58871.2132176	18.791229248046875	g	ZTF
Mon-63	58874.202963	18.815265655517578	g	ZTF
Mon-63	58876.1773727	18.686086654663086	g	ZTF
Mon-63	58877.2116782	18.257152557373047	g	ZTF
Mon-63	58879.1999884	18.780197143554688	g	ZTF
Mon-63	58881.1890972	18.704572677612305	g	ZTF
Mon-63	58887.2115394	18.291622161865234	g	ZTF
Mon-63	58890.2534606	18.627592086791992	g	ZTF
Mon-63	58894.1877546	18.423145294189453	g	ZTF
Mon-63	58896.1904167	18.759479522705078	g	ZTF
Mon-63	58898.1818634	18.803447723388672	g	ZTF
Mon-63	58899.190706	18.720035552978516	g	ZTF
Mon-63	58903.1213194	18.747709274291992	g	ZTF
Mon-63	58903.1300116	18.796924591064453	g	ZTF
Mon-63	58906.1368403	18.740493774414062	g	ZTF
Mon-63	58906.1487731	18.696468353271484	g	ZTF
Mon-63	58909.2054051	18.815134048461914	g	ZTF
Mon-63	58914.1865278	18.34545135498047	g	ZTF
Mon-63	58917.1691435	18.283653259277344	g	ZTF
Mon-63	58956.193669	18.66796875	g	ZTF
Mon-63	59092.5047222	18.83547592163086	g	ZTF
Mon-63	59095.4887153	18.784257888793945	g	ZTF
Mon-63	59118.4862269	18.92862319946289	g	ZTF
Mon-63	59120.4659259	18.813608169555664	g	ZTF
Mon-63	59121.4304745	18.665102005004883	g	ZTF
Mon-63	59124.5223958	18.805686950683594	g	ZTF
Mon-63	59128.4636343	18.742387771606445	g	ZTF
Mon-63	59135.4415972	18.881431579589844	g	ZTF
Mon-63	59137.442338	18.851093292236328	g	ZTF
Mon-63	59139.4407986	18.872777938842773	g	ZTF
Mon-63	59141.4425347	18.977439880371094	g	ZTF
Mon-63	59143.4361458	18.910348892211914	g	ZTF
Mon-63	59145.4602431	18.9435977935791	g	ZTF
Mon-63	59149.5207292	18.945899963378906	g	ZTF
Mon-63	59151.4656829	18.7574405670166	g	ZTF
Mon-63	59153.4207292	18.794992446899414	g	ZTF
Mon-63	59155.4000463	18.820676803588867	g	ZTF
Mon-63	59163.4386227	18.827545166015625	g	ZTF
Mon-63	59165.3819676	18.877056121826172	g	ZTF
Mon-63	59167.4072917	18.893657684326172	g	ZTF
Mon-63	59169.4692824	18.942903518676758	g	ZTF
Mon-63	59171.4014699	18.915870666503906	g	ZTF
Mon-63	59174.4244444	19.028968811035156	g	ZTF
Mon-63	59176.3865972	18.921619415283203	g	ZTF
Mon-63	59178.4270486	18.862600326538086	g	ZTF
Mon-63	59180.4972106	18.823081970214844	g	ZTF
Mon-63	59182.5065625	18.872329711914062	g	ZTF
Mon-63	59184.4365394	18.912811279296875	g	ZTF
Mon-63	59189.4014583	18.77785301208496	g	ZTF
Mon-63	59194.4170139	18.938779830932617	g	ZTF
Mon-63	59196.4019907	18.81683921813965	g	ZTF
Mon-63	59198.3592593	18.883831024169922	g	ZTF
Mon-63	59200.4154282	18.826784133911133	g	ZTF
Mon-63	59203.3432986	18.811113357543945	g	ZTF
Mon-63	59205.3731019	18.937850952148438	g	ZTF
Mon-63	59215.317419	18.671913146972656	g	ZTF
Mon-63	59219.2755671	18.84813117980957	g	ZTF
Mon-63	59221.3203472	18.853191375732422	g	ZTF
Mon-63	59223.3199653	18.797225952148438	g	ZTF
Mon-63	59225.2153356	18.916969299316406	g	ZTF
Mon-63	59227.2291088	18.911611557006836	g	ZTF
Mon-63	59229.2981597	18.782001495361328	g	ZTF
Mon-63	59231.2327778	18.756813049316406	g	ZTF
Mon-63	59233.3229051	18.863285064697266	g	ZTF
Mon-63	59249.2163079	19.01150894165039	g	ZTF
Mon-63	59251.2563542	18.730484008789062	g	ZTF
Mon-63	59253.200544	18.83823013305664	g	ZTF
Mon-63	59255.1909144	18.616474151611328	g	ZTF
Mon-63	59262.2756134	18.74445343017578	g	ZTF
Mon-63	59264.2365509	18.776691436767578	g	ZTF
Mon-63	59266.1486921	18.811370849609375	g	ZTF
Mon-63	59269.214919	18.662120819091797	g	ZTF
Mon-63	59271.2249537	18.944591522216797	g	ZTF
Mon-63	59273.1393866	18.864444732666016	g	ZTF
Mon-63	59275.1511458	18.88227081298828	g	ZTF
Mon-63	59280.2067361	18.87906265258789	g	ZTF
Mon-63	59290.2022106	18.86618423461914	g	ZTF
Mon-63	59292.150463	18.847553253173828	g	ZTF
Mon-63	59301.2145255	18.70034408569336	g	ZTF
Mon-63	59303.1972454	18.728654861450195	g	ZTF
Mon-63	59306.1565625	18.794605255126953	g	ZTF
Mon-63	59308.1581019	18.73067283630371	g	ZTF
Mon-63	59310.156169	18.633081436157227	g	ZTF
Mon-63	59312.1944792	18.71430778503418	g	ZTF
Mon-63	59314.1945602	18.75374984741211	g	ZTF
Mon-63	59316.194294	18.808788299560547	g	ZTF
Mon-63	59319.1858565	18.45353126525879	g	ZTF
Mon-63	59321.1633218	18.781736373901367	g	ZTF
Mon-63	59328.1997801	18.611648559570312	g	ZTF
Mon-63	59464.4720602	18.904190063476562	g	ZTF
Mon-63	59466.451956	18.88534927368164	g	ZTF
Mon-63	59468.4698843	18.7421932220459	g	ZTF
Mon-63	59471.4978241	18.86860466003418	g	ZTF
Mon-63	59474.4477083	18.855438232421875	g	ZTF
Mon-63	59477.4667593	18.706974029541016	g	ZTF
Mon-63	59480.4285648	18.804134368896484	g	ZTF
Mon-63	59487.462338	18.908897399902344	g	ZTF
Mon-63	59489.500463	18.86355972290039	g	ZTF
Mon-63	59500.4430093	18.841785430908203	g	ZTF
Mon-63	59509.4203819	18.718355178833008	g	ZTF
Mon-63	59517.4683681	18.90765380859375	g	ZTF
Mon-63	59521.3421644	18.78118896484375	g	ZTF
Mon-63	59523.4470833	18.85259437561035	g	ZTF
Mon-63	59525.4786574	18.910385131835938	g	ZTF
Mon-63	59529.3810069	18.85822105407715	g	ZTF
Mon-63	59531.3787384	18.82806396484375	g	ZTF
Mon-63	59536.4024306	18.93720817565918	g	ZTF
Mon-63	59538.3772106	18.76666259765625	g	ZTF
Mon-63	59550.2951273	18.902467727661133	g	ZTF
Mon-63	58214.1661921	17.28546714782715	r	ZTF
Mon-63	58215.1842361	17.287736892700195	r	ZTF
Mon-63	58216.2197917	17.297334671020508	r	ZTF
Mon-63	58217.1754514	17.40520668029785	r	ZTF
Mon-63	58218.1584375	17.32691192626953	r	ZTF
Mon-63	58218.1775	17.29342269897461	r	ZTF
Mon-63	58219.1571528	17.125539779663086	r	ZTF
Mon-63	58219.1997801	17.118450164794922	r	ZTF
Mon-63	58231.1432986	17.307518005371094	r	ZTF
Mon-63	58233.1633218	17.182899475097656	r	ZTF
Mon-63	58359.5058333	17.491153717041016	r	ZTF
Mon-63	58360.515463	17.267635345458984	r	ZTF
Mon-63	58361.5156134	17.30193328857422	r	ZTF
Mon-63	58367.5039352	17.323711395263672	r	ZTF
Mon-63	58368.4728241	17.320894241333008	r	ZTF
Mon-63	58369.5048843	17.34069061279297	r	ZTF
Mon-63	58370.5160764	17.33620834350586	r	ZTF
Mon-63	58371.4627662	17.348249435424805	r	ZTF
Mon-63	58372.5174884	17.29294204711914	r	ZTF
Mon-63	58373.4826505	17.287303924560547	r	ZTF
Mon-63	58374.5190856	17.306991577148438	r	ZTF
Mon-63	58375.5184144	17.27431297302246	r	ZTF
Mon-63	58376.5068403	17.336307525634766	r	ZTF
Mon-63	58377.4620486	17.291946411132812	r	ZTF
Mon-63	58378.5069907	17.308429718017578	r	ZTF
Mon-63	58379.5208912	17.338367462158203	r	ZTF
Mon-63	58380.4756019	17.312305450439453	r	ZTF
Mon-63	58382.5017361	17.31396484375	r	ZTF
Mon-63	58383.5025116	17.303226470947266	r	ZTF
Mon-63	58384.5208449	17.314090728759766	r	ZTF
Mon-63	58385.5188194	17.325550079345703	r	ZTF
Mon-63	58386.4569444	17.3850154876709	r	ZTF
Mon-63	58387.4720023	17.356002807617188	r	ZTF
Mon-63	58388.5212153	17.334716796875	r	ZTF
Mon-63	58389.5255324	17.33283233642578	r	ZTF
Mon-63	58390.527338	17.323081970214844	r	ZTF
Mon-63	58397.533044	17.322799682617188	r	ZTF
Mon-63	58422.5064005	17.318561553955078	r	ZTF
Mon-63	58423.3789699	17.35699462890625	r	ZTF
Mon-63	58424.4493403	17.302505493164062	r	ZTF
Mon-63	58425.4494676	17.282623291015625	r	ZTF
Mon-63	58426.4201389	17.29749870300293	r	ZTF
Mon-63	58427.4608449	17.31299591064453	r	ZTF
Mon-63	58428.4482407	17.29459571838379	r	ZTF
Mon-63	58429.4027662	17.291465759277344	r	ZTF
Mon-63	58430.4431713	17.319427490234375	r	ZTF
Mon-63	58431.3941088	17.290191650390625	r	ZTF
Mon-63	58432.4038426	17.329692840576172	r	ZTF
Mon-63	58434.4552778	17.26167869567871	r	ZTF
Mon-63	58435.3547106	17.189403533935547	r	ZTF
Mon-63	58437.3790046	17.304725646972656	r	ZTF
Mon-63	58441.4208681	17.282447814941406	r	ZTF
Mon-63	58442.4512037	17.102741241455078	r	ZTF
Mon-63	58443.4025579	17.25979232788086	r	ZTF
Mon-63	58448.3522685	17.17555809020996	r	ZTF
Mon-63	58448.3728009	17.373504638671875	r	ZTF
Mon-63	58449.3273611	17.33910369873047	r	ZTF
Mon-63	58449.4036574	17.314903259277344	r	ZTF
Mon-63	58450.3597685	17.202625274658203	r	ZTF
Mon-63	58455.496412	17.292919158935547	r	ZTF
Mon-63	58457.2678356	17.27505111694336	r	ZTF
Mon-63	58461.3443866	17.264434814453125	r	ZTF
Mon-63	58462.3196991	17.13568115234375	r	ZTF
Mon-63	58464.3101852	17.231414794921875	r	ZTF
Mon-63	58465.3441551	17.16156768798828	r	ZTF
Mon-63	58465.4651273	17.172428131103516	r	ZTF
Mon-63	58466.3262616	17.242597579956055	r	ZTF
Mon-63	58468.4753588	17.214744567871094	r	ZTF
Mon-63	58469.2209375	17.811248779296875	r	ZTF
Mon-63	58469.2951157	17.145978927612305	r	ZTF
Mon-63	58469.2960301	17.201904296875	r	ZTF
Mon-63	58469.2969444	17.190021514892578	r	ZTF
Mon-63	58469.2978588	17.198123931884766	r	ZTF
Mon-63	58469.2987731	17.16985321044922	r	ZTF
Mon-63	58469.2996875	17.17082405090332	r	ZTF
Mon-63	58469.3006019	17.1900634765625	r	ZTF
Mon-63	58469.3015162	17.155475616455078	r	ZTF
Mon-63	58469.3024306	17.182449340820312	r	ZTF
Mon-63	58469.3033449	17.192264556884766	r	ZTF
Mon-63	58469.3042477	17.18019676208496	r	ZTF
Mon-63	58469.3051736	17.18502426147461	r	ZTF
Mon-63	58469.306088	17.208097457885742	r	ZTF
Mon-63	58469.3070023	17.18324851989746	r	ZTF
Mon-63	58469.3079167	17.174501419067383	r	ZTF
Mon-63	58469.308831	17.192628860473633	r	ZTF
Mon-63	58469.3097454	17.176509857177734	r	ZTF
Mon-63	58469.3106597	17.16497039794922	r	ZTF
Mon-63	58469.3115741	17.176664352416992	r	ZTF
Mon-63	58469.3124884	17.229019165039062	r	ZTF
Mon-63	58469.3134028	17.19104766845703	r	ZTF
Mon-63	58469.3143171	17.20036506652832	r	ZTF
Mon-63	58469.3152315	17.177772521972656	r	ZTF
Mon-63	58469.3161343	17.1439208984375	r	ZTF
Mon-63	58469.3170486	17.2005615234375	r	ZTF
Mon-63	58469.317963	17.246620178222656	r	ZTF
Mon-63	58469.3188773	17.198070526123047	r	ZTF
Mon-63	58469.3197917	17.147064208984375	r	ZTF
Mon-63	58469.320706	17.167354583740234	r	ZTF
Mon-63	58469.3216319	17.184707641601562	r	ZTF
Mon-63	58469.3225463	17.010705947875977	r	ZTF
Mon-63	58469.3234606	17.364530563354492	r	ZTF
Mon-63	58469.3243634	17.171924591064453	r	ZTF
Mon-63	58469.3252778	17.143898010253906	r	ZTF
Mon-63	58469.3261921	17.38932228088379	r	ZTF
Mon-63	58469.3271065	17.21363067626953	r	ZTF
Mon-63	58469.3280208	17.195270538330078	r	ZTF
Mon-63	58469.3289352	17.233348846435547	r	ZTF
Mon-63	58469.3298495	17.25920295715332	r	ZTF
Mon-63	58469.3307639	17.155120849609375	r	ZTF
Mon-63	58469.3316782	17.28244972229004	r	ZTF
Mon-63	58469.3325926	17.223453521728516	r	ZTF
Mon-63	58469.3335069	17.284055709838867	r	ZTF
Mon-63	58469.3344213	17.29836082458496	r	ZTF
Mon-63	58469.3353356	17.1899471282959	r	ZTF
Mon-63	58469.33625	17.24284553527832	r	ZTF
Mon-63	58469.3371644	17.272872924804688	r	ZTF
Mon-63	58469.3380787	17.1175537109375	r	ZTF
Mon-63	58469.3389931	17.156272888183594	r	ZTF
Mon-63	58469.3399074	17.182655334472656	r	ZTF
Mon-63	58469.3408218	17.199438095092773	r	ZTF
Mon-63	58469.3417361	17.185314178466797	r	ZTF
Mon-63	58469.3426389	17.179201126098633	r	ZTF
Mon-63	58469.3435532	17.18732452392578	r	ZTF
Mon-63	58469.3444792	17.46106719970703	r	ZTF
Mon-63	58469.3499537	16.944190979003906	r	ZTF
Mon-63	58469.3508681	16.94368553161621	r	ZTF
Mon-63	58469.3517824	17.207931518554688	r	ZTF
Mon-63	58469.3526968	17.170082092285156	r	ZTF
Mon-63	58469.3536111	17.268890380859375	r	ZTF
Mon-63	58469.3545255	17.25695037841797	r	ZTF
Mon-63	58469.3554398	17.382253646850586	r	ZTF
Mon-63	58469.3563542	17.138824462890625	r	ZTF
Mon-63	58469.3572685	17.23181915283203	r	ZTF
Mon-63	58469.3581829	17.283823013305664	r	ZTF
Mon-63	58469.3590972	16.823261260986328	r	ZTF
Mon-63	58469.36	17.185462951660156	r	ZTF
Mon-63	58469.3609144	17.183761596679688	r	ZTF
Mon-63	58469.3618287	17.20391845703125	r	ZTF
Mon-63	58469.3627431	17.0601806640625	r	ZTF
Mon-63	58469.3636574	17.21570587158203	r	ZTF
Mon-63	58469.3645718	17.141754150390625	r	ZTF
Mon-63	58469.3654861	17.18603515625	r	ZTF
Mon-63	58469.3663889	17.108577728271484	r	ZTF
Mon-63	58469.3673032	17.18301773071289	r	ZTF
Mon-63	58469.3682176	17.220542907714844	r	ZTF
Mon-63	58469.3691319	17.171594619750977	r	ZTF
Mon-63	58469.3700463	17.33856964111328	r	ZTF
Mon-63	58469.3709606	17.179550170898438	r	ZTF
Mon-63	58469.371875	17.203367233276367	r	ZTF
Mon-63	58469.3727894	17.251644134521484	r	ZTF
Mon-63	58469.3737037	17.206527709960938	r	ZTF
Mon-63	58469.3746181	17.050615310668945	r	ZTF
Mon-63	58469.3755208	17.130229949951172	r	ZTF
Mon-63	58469.3764352	17.167245864868164	r	ZTF
Mon-63	58469.3773495	17.16965103149414	r	ZTF
Mon-63	58469.3782639	17.19462013244629	r	ZTF
Mon-63	58469.3791782	17.165767669677734	r	ZTF
Mon-63	58469.3800926	17.189287185668945	r	ZTF
Mon-63	58469.3810069	17.167831420898438	r	ZTF
Mon-63	58469.3819213	17.151920318603516	r	ZTF
Mon-63	58469.3828356	17.121097564697266	r	ZTF
Mon-63	58469.38375	17.10456657409668	r	ZTF
Mon-63	58469.3846644	17.21062469482422	r	ZTF
Mon-63	58469.3855787	17.141477584838867	r	ZTF
Mon-63	58469.3864931	17.478336334228516	r	ZTF
Mon-63	58469.3901505	17.131723403930664	r	ZTF
Mon-63	58469.3910648	17.16387939453125	r	ZTF
Mon-63	58469.3919792	16.996681213378906	r	ZTF
Mon-63	58469.3928819	17.13157844543457	r	ZTF
Mon-63	58469.3937963	17.090303421020508	r	ZTF
Mon-63	58469.3947106	17.13673973083496	r	ZTF
Mon-63	58469.395625	17.262775421142578	r	ZTF
Mon-63	58469.3965394	17.208744049072266	r	ZTF
Mon-63	58469.3974537	17.22364044189453	r	ZTF
Mon-63	58469.3983681	17.164033889770508	r	ZTF
Mon-63	58469.3992824	17.195499420166016	r	ZTF
Mon-63	58469.4001968	17.242450714111328	r	ZTF
Mon-63	58469.4011111	17.211605072021484	r	ZTF
Mon-63	58469.4020139	17.138002395629883	r	ZTF
Mon-63	58469.4029282	17.169944763183594	r	ZTF
Mon-63	58469.4038426	17.1283016204834	r	ZTF
Mon-63	58469.4047569	17.17707633972168	r	ZTF
Mon-63	58469.4056713	17.177532196044922	r	ZTF
Mon-63	58469.4065856	17.170358657836914	r	ZTF
Mon-63	58469.4074884	17.177490234375	r	ZTF
Mon-63	58469.4084028	17.228843688964844	r	ZTF
Mon-63	58469.4093171	17.157760620117188	r	ZTF
Mon-63	58469.4102315	17.148311614990234	r	ZTF
Mon-63	58469.4111458	17.140949249267578	r	ZTF
Mon-63	58469.4120602	17.125003814697266	r	ZTF
Mon-63	58469.4129745	17.170196533203125	r	ZTF
Mon-63	58469.4138889	16.644533157348633	r	ZTF
Mon-63	58469.4148032	16.798583984375	r	ZTF
Mon-63	58469.4157176	17.474029541015625	r	ZTF
Mon-63	58469.4166319	17.3690128326416	r	ZTF
Mon-63	58469.4175463	17.054763793945312	r	ZTF
Mon-63	58469.4184606	17.093849182128906	r	ZTF
Mon-63	58469.419375	17.013702392578125	r	ZTF
Mon-63	58469.4202894	17.704631805419922	r	ZTF
Mon-63	58469.4248611	16.800392150878906	r	ZTF
Mon-63	58469.4257755	17.303234100341797	r	ZTF
Mon-63	58469.4266898	17.094741821289062	r	ZTF
