Object_ID	Epoch	Mag	Filter	Survey
V2492_Cyg	2455438.65604	15.053	V	AAVSO_Johnson
V2492_Cyg	2455438.65747	15.053	V	AAVSO_Johnson
V2492_Cyg	2455438.65888	15.048	V	AAVSO_Johnson
V2492_Cyg	2455438.66030	15.019	V	AAVSO_Johnson
V2492_Cyg	2455438.66171	15.019	V	AAVSO_Johnson
V2492_Cyg	2455438.66314	15.040	V	AAVSO_Johnson
V2492_Cyg	2455438.66455	15.004	V	AAVSO_Johnson
V2492_Cyg	2455438.66597	15.047	V	AAVSO_Johnson
V2492_Cyg	2455438.66738	14.981	V	AAVSO_Johnson
V2492_Cyg	2455438.66881	14.974	V	AAVSO_Johnson
V2492_Cyg	2455439.34635	15.038	V	AAVSO_Johnson
V2492_Cyg	2455439.35204	15.066	V	AAVSO_Johnson
V2492_Cyg	2455439.35488	15.068	V	AAVSO_Johnson
V2492_Cyg	2455439.36058	15.102	V	AAVSO_Johnson
V2492_Cyg	2455439.36341	15.068	V	AAVSO_Johnson
V2492_Cyg	2455439.36626	15.100	V	AAVSO_Johnson
V2492_Cyg	2455439.36911	15.122	V	AAVSO_Johnson
V2492_Cyg	2455439.37194	15.106	V	AAVSO_Johnson
V2492_Cyg	2455439.37479	15.136	V	AAVSO_Johnson
V2492_Cyg	2455439.37764	15.145	V	AAVSO_Johnson
V2492_Cyg	2455439.38047	15.170	V	AAVSO_Johnson
V2492_Cyg	2455439.38332	15.200	V	AAVSO_Johnson
V2492_Cyg	2455439.38617	15.141	V	AAVSO_Johnson
V2492_Cyg	2455439.38900	15.222	V	AAVSO_Johnson
V2492_Cyg	2455439.39185	15.170	V	AAVSO_Johnson
V2492_Cyg	2455439.39470	15.139	V	AAVSO_Johnson
V2492_Cyg	2455439.39633	15.153	V	AAVSO_Johnson
V2492_Cyg	2455439.39705	15.122	V	AAVSO_Johnson
V2492_Cyg	2455439.39755	15.159	V	AAVSO_Johnson
V2492_Cyg	2455439.39778	15.126	V	AAVSO_Johnson
V2492_Cyg	2455439.39850	15.086	V	AAVSO_Johnson
V2492_Cyg	2455439.39922	15.125	V	AAVSO_Johnson
V2492_Cyg	2455439.39995	15.030	V	AAVSO_Johnson
V2492_Cyg	2455439.40038	15.242	V	AAVSO_Johnson
V2492_Cyg	2455439.40067	15.121	V	AAVSO_Johnson
V2492_Cyg	2455439.40140	15.140	V	AAVSO_Johnson
V2492_Cyg	2455439.40213	15.143	V	AAVSO_Johnson
V2492_Cyg	2455439.40285	15.098	V	AAVSO_Johnson
V2492_Cyg	2455439.40323	15.197	V	AAVSO_Johnson
V2492_Cyg	2455439.40358	15.152	V	AAVSO_Johnson
V2492_Cyg	2455439.40429	15.104	V	AAVSO_Johnson
V2492_Cyg	2455439.40502	15.175	V	AAVSO_Johnson
V2492_Cyg	2455439.40575	15.083	V	AAVSO_Johnson
V2492_Cyg	2455439.40608	15.293	V	AAVSO_Johnson
V2492_Cyg	2455439.40647	15.124	V	AAVSO_Johnson
V2492_Cyg	2455439.40720	15.137	V	AAVSO_Johnson
V2492_Cyg	2455439.40792	15.133	V	AAVSO_Johnson
V2492_Cyg	2455439.40865	15.147	V	AAVSO_Johnson
V2492_Cyg	2455439.40891	15.147	V	AAVSO_Johnson
V2492_Cyg	2455439.40938	15.118	V	AAVSO_Johnson
V2492_Cyg	2455439.41009	15.111	V	AAVSO_Johnson
V2492_Cyg	2455439.41082	15.134	V	AAVSO_Johnson
V2492_Cyg	2455439.41155	15.093	V	AAVSO_Johnson
V2492_Cyg	2455439.41176	15.276	V	AAVSO_Johnson
V2492_Cyg	2455439.41227	15.114	V	AAVSO_Johnson
V2492_Cyg	2455439.41300	15.120	V	AAVSO_Johnson
V2492_Cyg	2455439.41372	15.178	V	AAVSO_Johnson
V2492_Cyg	2455439.41444	15.106	V	AAVSO_Johnson
V2492_Cyg	2455439.41461	15.167	V	AAVSO_Johnson
V2492_Cyg	2455439.41517	15.077	V	AAVSO_Johnson
V2492_Cyg	2455439.41589	15.109	V	AAVSO_Johnson
V2492_Cyg	2455439.41662	15.101	V	AAVSO_Johnson
V2492_Cyg	2455439.41734	15.092	V	AAVSO_Johnson
V2492_Cyg	2455439.41744	15.292	V	AAVSO_Johnson
V2492_Cyg	2455439.41807	15.119	V	AAVSO_Johnson
V2492_Cyg	2455439.41880	15.116	V	AAVSO_Johnson
V2492_Cyg	2455439.41951	15.132	V	AAVSO_Johnson
V2492_Cyg	2455439.42024	15.109	V	AAVSO_Johnson
V2492_Cyg	2455439.42029	15.228	V	AAVSO_Johnson
V2492_Cyg	2455439.42096	15.119	V	AAVSO_Johnson
V2492_Cyg	2455439.42169	15.081	V	AAVSO_Johnson
V2492_Cyg	2455439.42242	15.137	V	AAVSO_Johnson
V2492_Cyg	2455439.42314	15.162	V	AAVSO_Johnson
V2492_Cyg	2455439.42314	15.174	V	AAVSO_Johnson
V2492_Cyg	2455439.42387	15.106	V	AAVSO_Johnson
V2492_Cyg	2455439.42458	15.143	V	AAVSO_Johnson
V2492_Cyg	2455439.42531	15.083	V	AAVSO_Johnson
V2492_Cyg	2455439.42597	15.206	V	AAVSO_Johnson
V2492_Cyg	2455439.42603	15.100	V	AAVSO_Johnson
V2492_Cyg	2455439.42676	15.153	V	AAVSO_Johnson
V2492_Cyg	2455439.42749	15.126	V	AAVSO_Johnson
V2492_Cyg	2455439.42821	15.162	V	AAVSO_Johnson
V2492_Cyg	2455439.42894	15.168	V	AAVSO_Johnson
V2492_Cyg	2455439.42966	15.105	V	AAVSO_Johnson
V2492_Cyg	2455439.43038	15.135	V	AAVSO_Johnson
V2492_Cyg	2455439.72126	15.053	V	AAVSO_Johnson
V2492_Cyg	2455439.75006	15.043	V	AAVSO_Johnson
V2492_Cyg	2455440.33670	15.337	V	AAVSO_Johnson
V2492_Cyg	2455440.33955	15.364	V	AAVSO_Johnson
V2492_Cyg	2455440.34240	15.225	V	AAVSO_Johnson
V2492_Cyg	2455440.34523	15.240	V	AAVSO_Johnson
V2492_Cyg	2455440.34808	15.205	V	AAVSO_Johnson
V2492_Cyg	2455440.35093	15.271	V	AAVSO_Johnson
V2492_Cyg	2455440.35376	15.265	V	AAVSO_Johnson
V2492_Cyg	2455440.35661	15.285	V	AAVSO_Johnson
V2492_Cyg	2455440.35946	15.188	V	AAVSO_Johnson
V2492_Cyg	2455440.36229	15.249	V	AAVSO_Johnson
V2492_Cyg	2455440.36514	15.260	V	AAVSO_Johnson
V2492_Cyg	2455440.36799	15.288	V	AAVSO_Johnson
V2492_Cyg	2455440.37082	15.322	V	AAVSO_Johnson
V2492_Cyg	2455440.37367	15.360	V	AAVSO_Johnson
V2492_Cyg	2455440.37652	15.355	V	AAVSO_Johnson
V2492_Cyg	2455440.37935	15.267	V	AAVSO_Johnson
V2492_Cyg	2455440.38220	15.223	V	AAVSO_Johnson
V2492_Cyg	2455440.38505	15.363	V	AAVSO_Johnson
V2492_Cyg	2455440.38789	15.227	V	AAVSO_Johnson
V2492_Cyg	2455440.39073	15.265	V	AAVSO_Johnson
V2492_Cyg	2455440.39358	15.320	V	AAVSO_Johnson
V2492_Cyg	2455440.39642	15.312	V	AAVSO_Johnson
V2492_Cyg	2455440.39926	15.258	V	AAVSO_Johnson
V2492_Cyg	2455440.40211	15.277	V	AAVSO_Johnson
V2492_Cyg	2455440.40495	15.226	V	AAVSO_Johnson
V2492_Cyg	2455440.40779	15.227	V	AAVSO_Johnson
V2492_Cyg	2455440.41064	15.315	V	AAVSO_Johnson
V2492_Cyg	2455440.41348	15.306	V	AAVSO_Johnson
V2492_Cyg	2455440.41632	15.271	V	AAVSO_Johnson
V2492_Cyg	2455440.41917	15.201	V	AAVSO_Johnson
V2492_Cyg	2455440.57153	15.157	V	AAVSO_Johnson
V2492_Cyg	2455441.33377	15.168	V	AAVSO_Johnson
V2492_Cyg	2455441.33662	15.108	V	AAVSO_Johnson
V2492_Cyg	2455441.34230	15.146	V	AAVSO_Johnson
V2492_Cyg	2455441.34515	15.114	V	AAVSO_Johnson
V2492_Cyg	2455441.34800	15.039	V	AAVSO_Johnson
V2492_Cyg	2455441.35653	15.167	V	AAVSO_Johnson
V2492_Cyg	2455441.36221	15.465	V	AAVSO_Johnson
V2492_Cyg	2455441.36506	15.684	V	AAVSO_Johnson
V2492_Cyg	2455441.36791	15.768	V	AAVSO_Johnson
V2492_Cyg	2455441.37074	15.777	V	AAVSO_Johnson
V2492_Cyg	2455441.37644	15.925	V	AAVSO_Johnson
V2492_Cyg	2455441.38497	15.680	V	AAVSO_Johnson
V2492_Cyg	2455441.38781	15.662	V	AAVSO_Johnson
V2492_Cyg	2455441.39065	15.628	V	AAVSO_Johnson
V2492_Cyg	2455441.39350	15.733	V	AAVSO_Johnson
V2492_Cyg	2455441.39634	15.735	V	AAVSO_Johnson
V2492_Cyg	2455441.39918	15.670	V	AAVSO_Johnson
V2492_Cyg	2455441.40771	15.693	V	AAVSO_Johnson
V2492_Cyg	2455441.41056	15.680	V	AAVSO_Johnson
V2492_Cyg	2455441.41340	16.170	V	AAVSO_Johnson
V2492_Cyg	2455441.41624	16.487	V	AAVSO_Johnson
V2492_Cyg	2455442.37222	14.610	V	AAVSO_Johnson
V2492_Cyg	2455443.34146	14.871	V	AAVSO_Johnson
V2492_Cyg	2455443.34429	14.842	V	AAVSO_Johnson
V2492_Cyg	2455443.34714	14.894	V	AAVSO_Johnson
V2492_Cyg	2455443.34999	14.926	V	AAVSO_Johnson
V2492_Cyg	2455443.35567	14.958	V	AAVSO_Johnson
V2492_Cyg	2455443.36705	15.030	V	AAVSO_Johnson
V2492_Cyg	2455443.36990	14.962	V	AAVSO_Johnson
V2492_Cyg	2455443.37273	14.959	V	AAVSO_Johnson
V2492_Cyg	2455443.37558	14.928	V	AAVSO_Johnson
V2492_Cyg	2455443.37843	14.960	V	AAVSO_Johnson
V2492_Cyg	2455443.38126	14.995	V	AAVSO_Johnson
V2492_Cyg	2455443.38411	14.856	V	AAVSO_Johnson
V2492_Cyg	2455443.38696	14.995	V	AAVSO_Johnson
V2492_Cyg	2455443.38979	14.957	V	AAVSO_Johnson
V2492_Cyg	2455443.39264	14.910	V	AAVSO_Johnson
V2492_Cyg	2455443.39549	14.905	V	AAVSO_Johnson
V2492_Cyg	2455443.40402	15.049	V	AAVSO_Johnson
V2492_Cyg	2455443.40686	14.926	V	AAVSO_Johnson
V2492_Cyg	2455443.40970	14.909	V	AAVSO_Johnson
V2492_Cyg	2455443.41255	14.973	V	AAVSO_Johnson
V2492_Cyg	2455443.41539	15.012	V	AAVSO_Johnson
V2492_Cyg	2455443.41823	15.039	V	AAVSO_Johnson
V2492_Cyg	2455443.42108	14.936	V	AAVSO_Johnson
V2492_Cyg	2455443.42392	14.984	V	AAVSO_Johnson
V2492_Cyg	2455443.42676	15.031	V	AAVSO_Johnson
V2492_Cyg	2455443.42961	14.912	V	AAVSO_Johnson
V2492_Cyg	2455443.43245	14.978	V	AAVSO_Johnson
V2492_Cyg	2455443.43529	14.924	V	AAVSO_Johnson
V2492_Cyg	2455443.43814	14.963	V	AAVSO_Johnson
V2492_Cyg	2455443.44098	14.991	V	AAVSO_Johnson
V2492_Cyg	2455445.55721	15.265	V	AAVSO_Johnson
V2492_Cyg	2455446.56323	15.260	V	AAVSO_Johnson
V2492_Cyg	2455447.34766	15.685	V	AAVSO_Johnson
V2492_Cyg	2455447.35051	15.786	V	AAVSO_Johnson
V2492_Cyg	2455447.35336	15.663	V	AAVSO_Johnson
V2492_Cyg	2455447.35619	15.872	V	AAVSO_Johnson
V2492_Cyg	2455447.35904	15.878	V	AAVSO_Johnson
V2492_Cyg	2455451.54851	15.990	V	AAVSO_Johnson
V2492_Cyg	2455454.38976	17.228	V	AAVSO_Johnson
V2492_Cyg	2455454.39259	16.550	V	AAVSO_Johnson
V2492_Cyg	2455454.39544	16.568	V	AAVSO_Johnson
V2492_Cyg	2455454.39829	17.300	V	AAVSO_Johnson
V2492_Cyg	2455454.40112	17.245	V	AAVSO_Johnson
V2492_Cyg	2455454.40397	17.201	V	AAVSO_Johnson
V2492_Cyg	2455454.40682	17.048	V	AAVSO_Johnson
V2492_Cyg	2455454.40965	16.962	V	AAVSO_Johnson
V2492_Cyg	2455454.41250	16.906	V	AAVSO_Johnson
V2492_Cyg	2455454.41535	17.205	V	AAVSO_Johnson
V2492_Cyg	2455454.41819	17.206	V	AAVSO_Johnson
V2492_Cyg	2455454.42103	17.489	V	AAVSO_Johnson
V2492_Cyg	2455454.42672	17.070	V	AAVSO_Johnson
V2492_Cyg	2455454.42956	16.517	V	AAVSO_Johnson
V2492_Cyg	2455454.63030	16.781	V	AAVSO_Johnson
V2492_Cyg	2455455.36623	17.367	V	AAVSO_Johnson
V2492_Cyg	2455455.37759	17.143	V	AAVSO_Johnson
V2492_Cyg	2455455.38897	16.867	V	AAVSO_Johnson
V2492_Cyg	2455455.39466	17.320	V	AAVSO_Johnson
V2492_Cyg	2455455.39750	17.043	V	AAVSO_Johnson
V2492_Cyg	2455455.40035	17.022	V	AAVSO_Johnson
V2492_Cyg	2455455.40319	17.246	V	AAVSO_Johnson
V2492_Cyg	2455456.32237	16.790	V	AAVSO_Johnson
V2492_Cyg	2455456.32522	16.676	V	AAVSO_Johnson
V2492_Cyg	2455456.33375	17.207	V	AAVSO_Johnson
V2492_Cyg	2455456.33943	16.772	V	AAVSO_Johnson
V2492_Cyg	2455456.34228	16.769	V	AAVSO_Johnson
V2492_Cyg	2455456.34513	17.087	V	AAVSO_Johnson
V2492_Cyg	2455456.34796	16.776	V	AAVSO_Johnson
V2492_Cyg	2455456.35366	16.879	V	AAVSO_Johnson
V2492_Cyg	2455456.35649	17.200	V	AAVSO_Johnson
V2492_Cyg	2455456.36219	16.856	V	AAVSO_Johnson
V2492_Cyg	2455456.36787	16.765	V	AAVSO_Johnson
V2492_Cyg	2455456.37355	16.914	V	AAVSO_Johnson
V2492_Cyg	2455456.37640	17.144	V	AAVSO_Johnson
V2492_Cyg	2455456.37925	17.047	V	AAVSO_Johnson
V2492_Cyg	2455456.38208	17.467	V	AAVSO_Johnson
V2492_Cyg	2455456.38778	16.817	V	AAVSO_Johnson
V2492_Cyg	2455456.39063	17.077	V	AAVSO_Johnson
V2492_Cyg	2455456.39346	16.960	V	AAVSO_Johnson
V2492_Cyg	2455456.39631	17.416	V	AAVSO_Johnson
V2492_Cyg	2455456.39916	16.929	V	AAVSO_Johnson
V2492_Cyg	2455456.40199	17.378	V	AAVSO_Johnson
V2492_Cyg	2455456.40484	17.123	V	AAVSO_Johnson
V2492_Cyg	2455456.40769	17.000	V	AAVSO_Johnson
V2492_Cyg	2455456.41052	16.730	V	AAVSO_Johnson
V2492_Cyg	2455474.34634	16.666	V	AAVSO_Johnson
V2492_Cyg	2455474.34919	16.523	V	AAVSO_Johnson
V2492_Cyg	2455474.35203	16.742	V	AAVSO_Johnson
V2492_Cyg	2455474.35487	16.475	V	AAVSO_Johnson
V2492_Cyg	2455474.36909	16.418	V	AAVSO_Johnson
V2492_Cyg	2455474.37193	16.462	V	AAVSO_Johnson
V2492_Cyg	2455475.70113	16.657	V	AAVSO_Johnson
V2492_Cyg	2455476.30295	17.636	V	AAVSO_Johnson
V2492_Cyg	2455476.30580	17.100	V	AAVSO_Johnson
V2492_Cyg	2455476.30863	17.844	V	AAVSO_Johnson
V2492_Cyg	2455476.31148	17.076	V	AAVSO_Johnson
V2492_Cyg	2455476.31433	17.814	V	AAVSO_Johnson
V2492_Cyg	2455476.35414	18.102	V	AAVSO_Johnson
V2492_Cyg	2455476.35698	17.827	V	AAVSO_Johnson
V2492_Cyg	2455476.35983	17.660	V	AAVSO_Johnson
V2492_Cyg	2455476.36836	17.405	V	AAVSO_Johnson
V2492_Cyg	2455476.37689	17.903	V	AAVSO_Johnson
V2492_Cyg	2455480.31264	16.375	V	AAVSO_Johnson
V2492_Cyg	2455480.31336	16.470	V	AAVSO_Johnson
V2492_Cyg	2455480.31409	16.350	V	AAVSO_Johnson
V2492_Cyg	2455480.31481	16.328	V	AAVSO_Johnson
V2492_Cyg	2455480.31553	16.384	V	AAVSO_Johnson
V2492_Cyg	2455480.31626	16.489	V	AAVSO_Johnson
V2492_Cyg	2455480.31699	16.444	V	AAVSO_Johnson
V2492_Cyg	2455480.31771	16.465	V	AAVSO_Johnson
V2492_Cyg	2455480.31844	16.474	V	AAVSO_Johnson
V2492_Cyg	2455480.31997	14.882	R	AAVSO_Cousins
V2492_Cyg	2455480.32069	15.030	R	AAVSO_Cousins
V2492_Cyg	2455480.32141	14.969	R	AAVSO_Cousins
V2492_Cyg	2455480.32214	14.932	R	AAVSO_Cousins
V2492_Cyg	2455480.32286	14.985	R	AAVSO_Cousins
V2492_Cyg	2455480.32359	14.936	R	AAVSO_Cousins
V2492_Cyg	2455480.32432	14.885	R	AAVSO_Cousins
V2492_Cyg	2455480.32503	14.999	R	AAVSO_Cousins
V2492_Cyg	2455480.32576	14.876	R	AAVSO_Cousins
V2492_Cyg	2455480.32648	14.997	R	AAVSO_Cousins
V2492_Cyg	2455480.32789	13.325	I	AAVSO_Cousins
V2492_Cyg	2455480.32862	13.344	I	AAVSO_Cousins
V2492_Cyg	2455480.32935	13.382	I	AAVSO_Cousins
V2492_Cyg	2455480.33007	13.364	I	AAVSO_Cousins
V2492_Cyg	2455480.33080	13.443	I	AAVSO_Cousins
V2492_Cyg	2455480.33152	13.377	I	AAVSO_Cousins
V2492_Cyg	2455480.33225	13.432	I	AAVSO_Cousins
V2492_Cyg	2455480.33297	13.356	I	AAVSO_Cousins
V2492_Cyg	2455480.33369	13.404	I	AAVSO_Cousins
V2492_Cyg	2455480.33539	17.175	V	AAVSO_Johnson
V2492_Cyg	2455480.33823	16.598	V	AAVSO_Johnson
V2492_Cyg	2455480.34108	17.084	V	AAVSO_Johnson
V2492_Cyg	2455480.35245	17.252	V	AAVSO_Johnson
V2492_Cyg	2455480.37001	18.446	B	AAVSO_Johnson
V2492_Cyg	2455480.37086	18.673	B	AAVSO_Johnson
V2492_Cyg	2455480.37157	18.334	B	AAVSO_Johnson
V2492_Cyg	2455480.37230	18.410	B	AAVSO_Johnson
V2492_Cyg	2455480.37303	18.224	B	AAVSO_Johnson
V2492_Cyg	2455480.71870	16.866	V	AAVSO_Johnson
V2492_Cyg	2455481.29559	16.867	V	AAVSO_Johnson
V2492_Cyg	2455481.29844	16.573	V	AAVSO_Johnson
V2492_Cyg	2455481.30128	16.366	V	AAVSO_Johnson
V2492_Cyg	2455481.30412	16.434	V	AAVSO_Johnson
V2492_Cyg	2455481.30981	16.781	V	AAVSO_Johnson
V2492_Cyg	2455481.67265	16.594	V	AAVSO_Johnson
V2492_Cyg	2455481.67725	13.535	I	AAVSO_Cousins
V2492_Cyg	2455481.68177	15.115	R	AAVSO_Cousins
V2492_Cyg	2455482.52794	16.666	V	AAVSO_Johnson
V2492_Cyg	2455482.53248	17.437	B	AAVSO_Johnson
V2492_Cyg	2455482.53866	13.571	I	AAVSO_Cousins
V2492_Cyg	2455483.67828	16.588	V	AAVSO_Johnson
V2492_Cyg	2455483.68281	13.580	I	AAVSO_Cousins
V2492_Cyg	2455483.68733	15.148	R	AAVSO_Cousins
V2492_Cyg	2455486.69101	16.836	V	AAVSO_Johnson
V2492_Cyg	2455486.69556	13.584	I	AAVSO_Cousins
V2492_Cyg	2455486.70007	15.131	R	AAVSO_Cousins
V2492_Cyg	2455489.40703	16.991	V	AAVSO_Johnson
V2492_Cyg	2455489.40775	16.695	V	AAVSO_Johnson
V2492_Cyg	2455489.40847	16.911	V	AAVSO_Johnson
V2492_Cyg	2455489.40920	16.633	V	AAVSO_Johnson
V2492_Cyg	2455489.40993	16.879	V	AAVSO_Johnson
V2492_Cyg	2455489.41065	16.720	V	AAVSO_Johnson
V2492_Cyg	2455489.41138	16.704	V	AAVSO_Johnson
V2492_Cyg	2455489.41211	16.596	V	AAVSO_Johnson
V2492_Cyg	2455489.41284	16.739	V	AAVSO_Johnson
V2492_Cyg	2455489.41620	15.351	R	AAVSO_Cousins
V2492_Cyg	2455489.41693	15.341	R	AAVSO_Cousins
V2492_Cyg	2455489.41765	15.859	R	AAVSO_Cousins
V2492_Cyg	2455489.41838	15.433	R	AAVSO_Cousins
V2492_Cyg	2455489.41911	15.286	R	AAVSO_Cousins
V2492_Cyg	2455489.41983	15.542	R	AAVSO_Cousins
V2492_Cyg	2455489.42056	15.454	R	AAVSO_Cousins
V2492_Cyg	2455489.42127	15.389	R	AAVSO_Cousins
V2492_Cyg	2455489.42200	15.376	R	AAVSO_Cousins
V2492_Cyg	2455489.42332	13.767	I	AAVSO_Cousins
V2492_Cyg	2455489.42405	13.776	I	AAVSO_Cousins
V2492_Cyg	2455489.42477	13.666	I	AAVSO_Cousins
V2492_Cyg	2455489.42550	13.750	I	AAVSO_Cousins
V2492_Cyg	2455489.42623	13.677	I	AAVSO_Cousins
V2492_Cyg	2455489.42694	13.782	I	AAVSO_Cousins
V2492_Cyg	2455489.42767	13.995	I	AAVSO_Cousins
V2492_Cyg	2455489.42839	13.697	I	AAVSO_Cousins
V2492_Cyg	2455489.42912	13.773	I	AAVSO_Cousins
V2492_Cyg	2455489.42985	13.657	I	AAVSO_Cousins
V2492_Cyg	2455489.43057	13.689	I	AAVSO_Cousins
V2492_Cyg	2455489.67258	17.515	B	AAVSO_Johnson
V2492_Cyg	2455489.67883	16.663	V	AAVSO_Johnson
V2492_Cyg	2455489.68338	13.684	I	AAVSO_Cousins
V2492_Cyg	2455489.68791	15.147	R	AAVSO_Cousins
V2492_Cyg	2455492.52153	16.996	V	AAVSO_Johnson
V2492_Cyg	2455492.65127	14.009	I	AAVSO_Cousins
V2492_Cyg	2455492.65580	15.797	R	AAVSO_Cousins
V2492_Cyg	2455495.75537	17.351	V	AAVSO_Johnson
V2492_Cyg	2455495.75991	14.295	I	AAVSO_Cousins
V2492_Cyg	2455495.76443	15.711	R	AAVSO_Cousins
V2492_Cyg	2455498.71647	14.057	I	AAVSO_Cousins
V2492_Cyg	2455498.73275	16.742	V	AAVSO_Johnson
V2492_Cyg	2455498.73727	15.531	R	AAVSO_Cousins
V2492_Cyg	2455501.63825	16.541	V	AAVSO_Johnson
V2492_Cyg	2455501.64280	13.871	I	AAVSO_Cousins
V2492_Cyg	2455501.64731	15.292	R	AAVSO_Cousins
V2492_Cyg	2455504.63870	17.481	V	AAVSO_Johnson
V2492_Cyg	2455504.64324	14.940	I	AAVSO_Cousins
V2492_Cyg	2455504.64775	16.370	R	AAVSO_Cousins
V2492_Cyg	2455505.62498	18.083	V	AAVSO_Johnson
V2492_Cyg	2455505.62953	14.937	I	AAVSO_Cousins
V2492_Cyg	2455505.63405	16.541	R	AAVSO_Cousins
V2492_Cyg	2455507.64274	15.753	I	AAVSO_Cousins
V2492_Cyg	2455507.64726	17.850	R	AAVSO_Cousins
V2492_Cyg	2455508.63288	15.270	I	AAVSO_Cousins
V2492_Cyg	2455508.63740	17.202	R	AAVSO_Cousins
V2492_Cyg	2455509.69475	15.315	I	AAVSO_Cousins
V2492_Cyg	2455509.69927	16.958	R	AAVSO_Cousins
V2492_Cyg	2455514.61608	16.348	I	AAVSO_Cousins
V2492_Cyg	2455515.27944	16.202	I	AAVSO_Cousins
V2492_Cyg	2455515.28017	17.228	I	AAVSO_Cousins
V2492_Cyg	2455515.28089	16.795	I	AAVSO_Cousins
V2492_Cyg	2455515.28162	16.325	I	AAVSO_Cousins
V2492_Cyg	2455515.28479	17.126	I	AAVSO_Cousins
V2492_Cyg	2455515.28552	16.067	I	AAVSO_Cousins
V2492_Cyg	2455515.28624	15.050	I	AAVSO_Cousins
V2492_Cyg	2455515.28697	16.133	I	AAVSO_Cousins
V2492_Cyg	2455515.28770	15.670	I	AAVSO_Cousins
V2492_Cyg	2455516.67898	16.751	I	AAVSO_Cousins
V2492_Cyg	2455519.60833	18.076	I	AAVSO_Cousins
V2492_Cyg	2455523.65824	17.395	I	AAVSO_Cousins
V2492_Cyg	2455525.58646	15.896	I	AAVSO_Cousins
V2492_Cyg	2455527.59411	15.937	I	AAVSO_Cousins
V2492_Cyg	2455531.57167	15.813	I	AAVSO_Cousins
V2492_Cyg	2455531.57961	17.934	R	AAVSO_Cousins
V2492_Cyg	2455533.56906	15.597	I	AAVSO_Cousins
V2492_Cyg	2455533.57705	17.980	R	AAVSO_Cousins
V2492_Cyg	2455536.58093	16.537	I	AAVSO_Cousins
V2492_Cyg	2455536.58888	16.857	R	AAVSO_Cousins
V2492_Cyg	2455538.58014	13.801	I	AAVSO_Cousins
V2492_Cyg	2455538.58813	15.435	R	AAVSO_Cousins
V2492_Cyg	2455540.60488	17.990	V	AAVSO_Johnson
V2492_Cyg	2455540.61116	14.299	I	AAVSO_Cousins
V2492_Cyg	2455540.61567	16.014	R	AAVSO_Cousins
V2492_Cyg	2455541.56134	17.978	V	AAVSO_Johnson
V2492_Cyg	2455541.56762	14.521	I	AAVSO_Cousins
V2492_Cyg	2455541.57213	16.231	R	AAVSO_Cousins
V2492_Cyg	2455543.58602	18.872	V	AAVSO_Johnson
V2492_Cyg	2455543.59230	15.192	I	AAVSO_Cousins
V2492_Cyg	2455543.59682	17.034	R	AAVSO_Cousins
V2492_Cyg	2455544.56127	15.206	I	AAVSO_Cousins
V2492_Cyg	2455544.56926	17.050	R	AAVSO_Cousins
V2492_Cyg	2455545.56162	15.258	I	AAVSO_Cousins
V2492_Cyg	2455545.56962	17.177	R	AAVSO_Cousins
V2492_Cyg	2455552.58360	13.784	I	AAVSO_Cousins
V2492_Cyg	2455552.59159	15.156	R	AAVSO_Cousins
V2492_Cyg	2455553.56112	13.950	I	AAVSO_Cousins
V2492_Cyg	2455553.56910	15.707	R	AAVSO_Cousins
V2492_Cyg	2455555.57730	13.488	I	AAVSO_Cousins
V2492_Cyg	2455555.58514	15.092	R	AAVSO_Cousins
V2492_Cyg	2455556.59916	14.647	I	AAVSO_Cousins
V2492_Cyg	2455556.61155	14.924	R	AAVSO_Cousins
V2492_Cyg	2455557.56152	13.740	I	AAVSO_Cousins
V2492_Cyg	2455557.56953	15.382	R	AAVSO_Cousins
V2492_Cyg	2455559.59057	17.072	V	AAVSO_Johnson
V2492_Cyg	2455559.59685	13.734	I	AAVSO_Cousins
V2492_Cyg	2455559.60137	15.390	R	AAVSO_Cousins
V2492_Cyg	2455563.57874	18.025	V	AAVSO_Johnson
V2492_Cyg	2455563.58501	14.133	I	AAVSO_Cousins
V2492_Cyg	2455563.58954	15.620	R	AAVSO_Cousins
V2492_Cyg	2455564.56190	17.045	V	AAVSO_Johnson
V2492_Cyg	2455564.56817	14.295	I	AAVSO_Cousins
V2492_Cyg	2455564.57267	16.098	R	AAVSO_Cousins
V2492_Cyg	2455566.58116	17.668	V	AAVSO_Johnson
V2492_Cyg	2455566.58744	14.202	I	AAVSO_Cousins
V2492_Cyg	2455566.59196	15.871	R	AAVSO_Cousins
V2492_Cyg	2455569.58275	18.440	V	AAVSO_Johnson
V2492_Cyg	2455569.58903	14.716	I	AAVSO_Cousins
V2492_Cyg	2455569.59355	16.459	R	AAVSO_Cousins
V2492_Cyg	2455570.57211	18.437	V	AAVSO_Johnson
V2492_Cyg	2455570.57859	14.856	I	AAVSO_Cousins
V2492_Cyg	2455570.58332	16.698	R	AAVSO_Cousins
V2492_Cyg	2455572.58852	18.217	V	AAVSO_Johnson
V2492_Cyg	2455572.59480	14.757	I	AAVSO_Cousins
V2492_Cyg	2455572.59932	16.423	R	AAVSO_Cousins
V2492_Cyg	2455575.59242	16.709	V	AAVSO_Johnson
V2492_Cyg	2455575.59869	14.018	I	AAVSO_Cousins
V2492_Cyg	2455575.60322	15.713	R	AAVSO_Cousins
